0.217189644564343,0.315522489009131,0.210144426784604,0.112916224814422,0.29637988625079,0.177412428685357,0.128514526710403,0.0709741550695825,0.49040404040404,0.267691659646167,0.063335143943509,0.238640381895332,0.0682749846864251,0.0252111513304121,0.189176326613863,0.136825187009944,0.11229797979798,0.166679295321084,0.151938988011482,0.0844423254978373,0.182853077196727,0.398720682302772,0.17939140395438,0.0824075894612662,0.354817407382949,0.161451814768461,0.204472843450479,0.229003436426117,0.289769367238321,0.182342909615637
0.166075062710019,0.323977003719986,0.163222997719577,0.0816967126193001,0.426649814931841,0.203668486595914,0.0701733833177132,0.0596918489065606,0.584343434343434,0.312763268744735,0.0881767155531414,0.259414780763791,0.0727983791169957,0.0304969387259571,0.199952408471292,0.149743142968727,0.0727272727272727,0.163174843720402,0.270417065345866,0.0883117062587234,0.128424048381359,0.30090618336887,0.118581602669456,0.0534801415650806,0.335006273525721,0.117695569073745,0.0637939297124601,0.110068728522337,0.248570865365661,0.134330316148498
0.193052203133135,0.177544808927968,0.191417317393407,0.0977306468716861,0.457434323372754,0.219587755352432,0.1264526710403,0.166053677932406,0.361616161616162,0.402485256950295,0.0175991309071157,0.102170261669024,0.0281769778070961,0.00746734205208088,0.193867491586498,0.12405743984138,0.0696464646464647,0.191324114415609,0.219479934710418,0.0698630515594987,0.141942369263607,0.21002132196162,0.146172618158275,0.0626228863546992,0.466420128111999,0.187938411386326,0.183626198083067,0.369415807560137,0.342203824167159,0.234553325462416
0.291495101519239,0.373013189042949,0.29154861447032,0.166871686108165,0.308025638710842,0.274584381326299,0.254217432052484,0.174453280318091,0.253535353535354,0.215669755686605,0.0737642585551331,0.0946340169731259,0.0732695660368468,0.0384723140542176,0.189754223748173,0.22184336227356,0.116540404040404,0.23754498958136,0.108740924185287,0.0806765888644749,0.244397011739594,0.358208955223881,0.251456745853877,0.123844868265828,0.422175262497524,0.317848861464427,0.359744408945687,0.405841924398625,0.196727774492411,0.17512790240063
0.596762743149226,0.517078119715928,0.579849353880174,0.444326617179215,0.456531551864223,0.24332863014539,0.387769447047798,0.45044731610338,0.304545454545455,0.0831929233361416,0.128879232301286,0.224275106082037,0.101729255995854,0.0922267173205727,0.346296359248054,0.127962868387058,0.123914141414141,0.283955294563364,0.11999774863511,0.0315147243757169,0.480611881892565,0.504797441364606,0.445191493600279,0.303725914274479,0.539060952255167,0.15252592872874,0.317651757188498,0.503780068728522,0.143504829489454,0.0385019021382658
0.187372805149321,0.300304362529591,0.183815907677424,0.0960763520678685,0.43125394962535,0.169376111894976,0.115838800374883,0.14572564612326,0.215151515151515,0.340985678180286,0.097084917617237,0.305604667609618,0.106535362578335,0.0354465276299127,0.265356766495564,0.143359269384444,0.0502525252525252,0.218791437772305,0.181628862497889,0.0624006743777898,0.159018143009605,0.361407249466951,0.161113601274964,0.0705859221392057,0.430099716040415,0.13302480814196,0.112779552715655,0.271030927835052,0.135225704711216,0.146136691591237
0.303800463817502,0.244842746026378,0.288093428235782,0.173446447507953,0.24140110138124,0.115269001901724,0.0511012183692596,0.0732107355864811,0.297979797979798,0.148483572030329,0.0169835234474018,0.055737270155587,0.0131461150638458,0.0119873439945611,0.0911377774756093,0.07696698410791,0.0366414141414141,0.103883311233188,0.0707491416671357,0.0407390517253292,0.24190679473497,0.257995735607676,0.215897206036157,0.11755308690523,0.331044046754276,0.136129464155776,0.108945686900958,0.240103092783505,0.231815493790656,0.136298045388954
0.463770173694922,0.307406154886709,0.452698500449174,0.31507953340403,0.325178297372935,0.222194957364579,0.197328959700094,0.326838966202783,0.420707070707071,0.113310867733783,0.176534492123846,0.22781117397454,0.158884229373793,0.113071023799118,0.149913315429853,0.168594346141136,0.0663131313131313,0.303845425269937,0.183317386165363,0.0897627240440557,0.431163287086446,0.380597014925373,0.399870511479655,0.264156508061345,0.301327345968434,0.179109545847037,0.185143769968051,0.506529209621993,0.24541691306919,0.113078840351568
0.630839131052109,0.586743320933378,0.61578329071937,0.485471898197243,0.427642863591225,0.274277651677811,0.355904404873477,0.463866799204771,0.380808080808081,0.121314237573715,0.103639326453015,0.148691654879774,0.0862272063327522,0.0850544828333315,0.113199850426624,0.101601225703728,0.053459595959596,0.155048304603145,0.0694827489165306,0.0344513079888894,0.583422269654927,0.723347547974414,0.557248866975447,0.40768777034998,0.535098725483722,0.259248479203656,0.302555910543131,0.583161512027491,0.312635521387739,0.1636494818313
0.887358606654362,0.262089956036524,0.901181673692212,0.791728525980912,0.562155818362373,0.665357953499785,0.78912839737582,0.950795228628231,0.452525252525252,0.236941870261163,0.319862393626652,0.108446782178218,0.304622343683739,0.273250927347506,0.158275826902811,0.301754438669751,0.107727272727273,0.285660162909642,0.217650700737322,0.0860315354532012,0.896478121664888,0.308102345415778,0.89093082324817,0.749311836413685,0.540381694512316,0.549533816495425,0.515255591054313,0.947079037800687,0.418884289375123,0.217171717171717
